Order ID,Customer Name,Gender,Product Details (Brand),Phone Number,Age,City,Address,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Phone Number,Customer Value,City Code,Product Code,Value Count,,LOOKUP TABLE   ,LOOKUPVALUE,,Product,Product Code
1507,Lamisa Das,Female,Faraz Manan,013-167-73021,38,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9000,70,9070,013-167-73021,Low,1,9,0,,,,,,
1508,Rabeya Tabassum,Female,Ethnic,018-335-52056,47,Sylhet,"Apartment #15, Block #E, Zindabazar, Sylhet",6500,120,6620,018-335-52056,High,4,7,1,,,,,,
1509,Alishba Mahi,Female,Ethnic,018-968-55006,38,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6500,70,6570,018-968-55006,Low,1,7,0,,,,,,
1510,Nazia Ferdous,Female,Faraz Manan,019-531-42049,23,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9000,70,9070,019-531-42049,Low,1,9,0,,,,,,
1511,Arabi Das,Female,Sana Safinaz,015-846-73036,34,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,015-846-73036,High,3,6,1,,,,,,
1512,Nafisa Sabrin,Female,Sana Safinaz,018-426-58697,42,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",10590,120,10710,018-426-58697,High,3,6,1,,,,,,
1513,Tashpia Karim,Female,Sapphire,017-777-85981,22,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7180,120,7300,017-777-85981,High,3,3,1,,,,,,
1514,Farhana Tabassum,Female,Sana Safinaz,016-992-30993,45,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",10590,120,10710,016-992-30993,Low,17,6,0,,,,,,
1515,Labony Hossain,Female,Celina,019-490-47297,28,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5599,70,5669,019-490-47297,High,1,1,1,,,,,,
1516,Maria Sultana,Female,Amir Adnan,016-739-29062,43,Cox's Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",9550,120,9670,016-739-29062,Low,5,10,0,,,,,,
1517,Nasir Sadiq,Male,Ethnic,015-409-51850,35,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,015-409-51850,High,1,7,1,,,,,,
1518,Maria Tabassum,Female,Maria B.,013-904-35004,43,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7500,70,7570,013-904-35004,Low,1,8,0,,,,,,
1519,Alishba Ferdous,Female,Ethnic,015-321-68903,33,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6500,70,6570,015-321-68903,Low,1,7,0,,,,,,
1520,Farhana Das,Female,Baroque,016-943-40543,43,Gazipur,"Plot #4, Sreepur, Gazipur",7560,120,7680,016-943-40543,Low,2,5,0,,,,,,
1521,Maria Sultana,Female,Celina,018-622-49531,41,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",5599,120,5719,018-622-49531,Low,8,1,0,,,,,,
1522,Lamisa Akhtar,Female,Faraz Manan,015-984-66986,40,Cox's Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",9000,120,9120,015-984-66986,Low,5,9,0,,,,,,
1523,Farhana Chowdhury,Female,Amir Adnan,019-132-40946,40,Barisal,"House #19, Road #11, Natullabad, Barisal",9550,120,9670,019-132-40946,High,8,10,1,,,,,,
1524,Fahim Ibnat,Male,Ethnic,013-878-59994,25,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6500,70,6570,013-878-59994,High,1,7,1,,,,,,
1525,Ilma Nur,Female,Faraz Manan,017-482-16950,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9000,70,9070,017-482-16950,Low,1,9,0,,,,,,
1526,Nowshin Rahman,Female,Khaadi,016-348-35968,27,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",5990,120,6110,016-348-35968,High,3,2,1,,,,,,
1527,Lamia Islam,Female,Ethnic,019-749-81915,22,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,019-749-81915,Low,1,7,0,,,,,,
1528,Tahmina Karim,Female,Faraz Manan,019-850-47071,31,Khulna,"House #1, Lane #5, Sonadanga, Khulna",9000,120,9120,019-850-47071,Low,6,9,0,,,,,,
1529,Mahbuba Jahan,Female,Sana Safinaz,019-524-16080,50,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",10590,120,10710,019-524-16080,High,15,6,1,,,,,,
1530,Lamisa Ferdous,Female,Sana Safinaz,018-356-18026,33,Narayanganj,"Apartment #10, Block #I, Narayanganj Sadar, Narayanganj",10590,120,10710,018-356-18026,High,11,6,1,,,,,,
1531,Tashpia Nawar,Female,Baroque,018-823-16089,38,Mymensingh,"House #10, Lane #6, Mymensingh Sadar, Mymensingh",7560,120,7680,018-823-16089,High,13,5,1,,,,,,
1532,Irina Haque,Female,Amir Adnan,016-207-60228,43,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9550,70,9620,016-207-60228,Low,1,10,0,,,,,,
1533,Sabina Sabrin,Female,Sapphire,018-444-81404,26,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",7180,120,7300,018-444-81404,High,7,3,1,,,,,,
1534,Mostafa Morshed,Male,Faraz Manan,018-744-78032,36,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,018-744-78032,Low,1,9,0,,,,,,
1535,Nazia Khan,Female,Celina,019-253-80094,41,Narsingdi,"Plot #13, Monohardi, Narsingdi",5599,120,5719,019-253-80094,High,15,1,1,,,,,,
1536,Tashfia Rahman,Female,Celina,015-286-50402,33,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",5599,120,5719,015-286-50402,Low,11,1,0,,,,,,
1537,Nafi Chowdhury,Male,Celina,015-552-90405,27,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5599,70,5669,015-552-90405,Low,1,1,0,,,,,,
1538,Tashpia Chowdhury,Female,Faraz Manan,017-579-15209,42,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9000,70,9070,017-579-15209,Low,1,9,0,,,,,,
1539,Tahmina Jahan,Female,Maria B.,019-700-56059,32,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,019-700-56059,High,3,8,1,,,,,,
1540,Mahbuba Ahmed,Female,Sapphire,013-937-51700,23,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7180,70,7250,013-937-51700,Low,1,3,0,,,,,,
1541,Farhana Ahmed,Female,Ethnic,017-948-81500,34,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6500,120,6620,017-948-81500,Low,3,7,0,,,,,,
1542,Sabina Rahman,Female,Sapphire,019-787-99094,39,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7180,70,7250,019-787-99094,Low,1,3,0,,,,,,
1543,Sharmin Tahsin,Female,Sapphire,018-864-27037,48,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7180,70,7250,018-864-27037,Low,1,3,0,,,,,,
1544,Aminul Ahmed,Male,Faraz Manan,017-825-50759,44,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",9000,70,9070,017-825-50759,Low,1,9,0,,,,,,
1545,Raisa Nur,Female,Celina,015-165-22006,36,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",5599,120,5719,015-165-22006,High,3,1,1,,,,,,
1546,Tahmina Biswas,Female,Ethnic,015-807-90033,34,Jamalpur,"House #4, Lane #12, Jamalpur Sadar, Jamalpur",6500,120,6620,015-807-90033,Low,20,7,0,,,,,,
1547,Lamisa Tahsin,Female,Sapphire,019-339-43909,32,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7180,70,7250,019-339-43909,Low,1,3,0,,,,,,
1548,Salman Amirul,Male,Faraz Manan,019-244-47034,28,Dinajpur,"House #2, Lane #8, Dinajpur Sadar, Dinajpur",9000,120,9120,019-244-47034,Low,18,9,0,,,,,,
1549,Sobhan Zamil,Male,Faraz Manan,017-753-71504,39,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",9000,120,9120,017-753-71504,High,8,9,1,,,,,,
1550,Mostafa Shah,Male,Baroque,018-681-85603,26,Bogura,"House #18, Road #4, Sonatala, Bogura",7560,120,7680,018-681-85603,High,17,5,1,,,,,,
1551,Fabliha Ali,Female,Amir Adnan,016-433-85600,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9550,70,9620,016-433-85600,Low,1,10,0,,,,,,
1552,Mahbuba Tabassum,Female,Sapphire,015-202-41077,29,Tangail,"House #2, Lane #8, Santosh, Tangail",7180,120,7300,015-202-41077,High,12,3,1,,,,,,
1553,Abonty Khan,Female,Baroque,018-334-91040,23,Tangail,"Plot #7, Mirzapur, Tangail",7560,120,7680,018-334-91040,Low,12,5,0,,,,,,
1554,Maria Sobhan,Female,Baroque,018-190-92003,39,Sylhet,"Flat #4, Building #11, Lamabazar, Sylhet",7560,120,7680,018-190-92003,Low,4,5,0,,,,,,
1555,Farhana Ali,Female,Sapphire,016-164-30931,38,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",7180,120,7300,016-164-30931,Low,2,3,0,,,,,,
1556,Sumaiya Mahi,Female,Amir Adnan,019-361-80136,27,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9550,70,9620,019-361-80136,Low,1,10,0,,,,,,
1557,Karim Chowdhury,Male,Mushq,019-682-83068,49,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6890,120,7010,019-682-83068,High,3,4,1,,,,,,
1558,Labiba Tasnim,Female,Khaadi,013-806-42053,33,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,013-806-42053,Low,1,2,0,,,,,,
1559,Nusrat Sabah,Female,Celina,019-679-93011,48,Faridpur,"Plot #5, Charbhadrasan, Faridpur",5599,120,5719,019-679-93011,Low,19,1,0,,,,,,
1560,iqdidar Uddin,Male,Maria B.,016-782-11021,36,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,016-782-11021,Low,3,8,0,,,,,,
1561,Farhana Sabrin,Female,Maria B.,018-576-10262,46,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7500,120,7620,018-576-10262,Low,3,8,0,,,,,,
1562,Tashpia Karim,Female,Ethnic,018-531-60890,23,Comilla,"Flat #9, Building #15, Laksam, Comilla",6500,120,6620,018-531-60890,Low,10,7,0,,,,,,
1563,Faiza Rowshan,Female,Ethnic,016-428-53000,34,Cox's Bazar,"Plot #14, Ukhia, Coxs Bazar",6500,120,6620,016-428-53000,Low,5,7,0,,,,,,
1564,Rabeya Mahi,Female,Sapphire,019-348-60825,41,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",7180,120,7300,019-348-60825,Low,7,3,0,,,,,,
1565,Saima Hossain,Female,Sapphire,015-872-46044,30,Sylhet,"Plot #10, Shahjalal Uposhohor, Sylhet",7180,120,7300,015-872-46044,Low,4,3,0,,,,,,
1566,Abrar Murtaza,Male,Celina,018-993-50096,36,Barisal,"Plot #14, Dapdapia, Bakerganj, Barisal",5599,120,5719,018-993-50096,Low,8,1,0,,,,,,
1567,Fahim Siddique,Male,Baroque,018-788-19074,23,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7560,120,7680,018-788-19074,Low,3,5,0,,,,,,
1568,Farinaj Nur,Female,Celina,018-930-51018,28,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",5599,120,5719,018-930-51018,Low,7,1,0,,,,,,
1569,Himeka Akhtar,Female,Sana Safinaz,017-878-33090,24,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",10590,70,10660,017-878-33090,Low,1,6,0,,,,,,
1570,Labiba Tasneem,Female,Khaadi,015-893-87018,26,Narsingdi,"Plot #13, Monohardi, Narsingdi",5990,120,6110,015-893-87018,High,15,2,1,,,,,,
1571,Sabina Rowshan,Female,Amir Adnan,013-283-35082,46,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",9550,120,9670,013-283-35082,Low,20,10,0,,,,,,
1572,Raisa Ahmed,Female,Baroque,018-161-15002,33,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7560,70,7630,018-161-15002,High,1,5,1,,,,,,
1573,Faiza Chowdhury,Female,Faraz Manan,019-898-14034,23,Rangpur,"Plot #8, Bogra Road, Rangpur",9000,120,9120,019-898-14034,Low,9,9,0,,,,,,
1574,Lamia Tahsin,Female,Baroque,013-367-96072,31,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7560,120,7680,013-367-96072,High,3,5,1,,,,,,
1575,Tashpia Nur,Female,Amir Adnan,016-125-34070,37,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",9550,70,9620,016-125-34070,Low,1,10,0,,,,,,
1576,Ayesha Khan,Female,Baroque,017-752-32023,38,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7560,120,7680,017-752-32023,High,3,5,1,,,,,,
1577,Farib Amirul,Male,Amir Adnan,013-223-25605,22,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9550,70,9620,013-223-25605,Low,1,10,0,,,,,,
1578,Abrar Chowdhury,Male,Sana Safinaz,019-622-46802,38,Tangail,"Apartment #5, Block #K, Bhuapur, Tangail",10590,120,10710,019-622-46802,High,12,6,1,,,,,,
1579,Nowshin Karim,Female,Ethnic,013-124-33109,50,Gazipur,"Flat #11, Building #16, Kaliakair, Gazipur",6500,120,6620,013-124-33109,High,2,7,1,,,,,,
1580,Miniba Ahmed,Female,Baroque,015-516-13600,22,Mymensingh,"Apartment #9, Block #L, Bhaluka, Mymensingh",7560,120,7680,015-516-13600,Low,13,5,0,,,,,,
1581,Alishba Tasnim,Female,Baroque,018-528-66088,33,Bogura,"Apartment #6, Block #Q, Shibganj, Bogura",7560,120,7680,018-528-66088,Low,17,5,0,,,,,,
1582,Ayesha Sobhan,Female,Baroque,016-168-64106,40,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7560,70,7630,016-168-64106,Low,1,5,0,,,,,,
1583,Nafisa Islam,Female,Sana Safinaz,016-446-12501,31,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",10590,120,10710,016-446-12501,Low,2,6,0,,,,,,
1584,Farhana Sabah,Female,Sapphire,018-787-66014,41,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7180,120,7300,018-787-66014,High,3,3,1,,,,,,
1585,Mahbuba Jahan,Female,Celina,018-802-44700,37,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",5599,120,5719,018-802-44700,Low,3,1,0,,,,,,
1586,Jannatul Ferdous,Female,Mushq,017-554-77404,41,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6890,120,7010,017-554-77404,Low,3,4,0,,,,,,
1587,Abonty Hossain,Female,Faraz Manan,015-389-60357,35,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",9000,120,9120,015-389-60357,Low,6,9,0,,,,,,
1588,Sujana Islam,Female,Celina,016-629-68099,23,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5599,120,5719,016-629-68099,High,3,1,1,,,,,,
1589,Farinaj Ali,Female,Sapphire,015-906-80155,38,Narsingdi,"Plot #13, Monohardi, Narsingdi",7180,120,7300,015-906-80155,Low,15,3,0,,,,,,
1590,Ayesha Jahan,Female,Khaadi,019-928-80422,25,Sylhet,"House #18, Road #3, Kajalshah, Sylhet",5990,120,6110,019-928-80422,Low,4,2,0,,,,,,
1591,Ilma Ahmed,Female,Khaadi,019-815-70063,29,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5990,120,6110,019-815-70063,Low,3,2,0,,,,,,
1592,Maria Akhtar,Female,Khaadi,013-527-10049,22,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",5990,120,6110,013-527-10049,Low,14,2,0,,,,,,
1593,Mahbuba Nur,Female,Khaadi,018-659-27801,49,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",5990,120,6110,018-659-27801,Low,18,2,0,,,,,,
1594,Labiba Ahmed,Female,Faraz Manan,015-612-64605,25,Gazipur,"Plot #4, Sreepur, Gazipur",9000,120,9120,015-612-64605,Low,2,9,0,,,,,,
1595,Maria Das,Female,Celina,013-803-56047,31,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5599,70,5669,013-803-56047,High,1,1,1,,,,,,
1596,Alishba Rahman,Female,Faraz Manan,013-720-43007,22,Rajshahi,"Flat #6, Building #10, Shiroil, Rajshahi",9000,120,9120,013-720-43007,Low,7,9,0,,,,,,
1597,Ayesha Karim,Female,Khaadi,015-392-25700,37,Rajshahi,"Apartment #3, Block #B, Seroil, Rajshahi",5990,120,6110,015-392-25700,High,7,2,1,,,,,,
1598,Saima Biswas,Female,Khaadi,019-362-78605,24,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",5990,120,6110,019-362-78605,Low,7,2,0,,,,,,
1599,Saima Tasnim,Female,Faraz Manan,019-430-36065,45,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",9000,120,9120,019-430-36065,Low,13,9,0,,,,,,
1600,Tashpia Khan,Female,Mushq,018-341-55058,43,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6890,120,7010,018-341-55058,High,3,4,1,,,,,,
1601,Jannatul Sabrin,Female,Baroque,019-327-26502,39,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",7560,120,7680,019-327-26502,Low,16,5,0,,,,,,
1602,Ayesha Das,Female,Khaadi,016-163-40052,40,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",5990,120,6110,016-163-40052,Low,11,2,0,,,,,,
1603,Jannatul Biswas,Female,Mushq,018-657-56090,34,Jessore,"House #15, Road #3, Bagherpara, Jessore",6890,120,7010,018-657-56090,Low,14,4,0,,,,,,
1604,Urmi Mahi,Female,Baroque,015-761-32606,32,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7560,70,7630,015-761-32606,Low,1,5,0,,,,,,
1605,Wamia Khan,Female,Khaadi,019-280-64180,28,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,019-280-64180,Low,1,2,0,,,,,,
1606,Farinaj Fairooz,Female,Baroque,018-715-90658,42,Tangail,"House #2, Lane #8, Santosh, Tangail",7560,120,7680,018-715-90658,Low,12,5,0,,,,,,
1607,Abonty Nur,Female,Ethnic,017-131-63074,22,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6500,120,6620,017-131-63074,Low,3,7,0,,,,,,
1608,Rabeya Sultana,Female,Ethnic,016-168-40219,23,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6500,70,6570,016-168-40219,Low,1,7,0,,,,,,
1609,Nusrat Islam,Female,Ethnic,015-146-67029,29,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6500,120,6620,015-146-67029,Low,3,7,0,,,,,,
1610,Samin Barua,Male,Amir Adnan,018-794-84200,22,Barisal,"House #10, Lane #3, Natullabad, Barisal",9550,120,9670,018-794-84200,Low,8,10,0,,,,,,
1611,Fazle Hassan,Male,Faraz Manan,016-908-78080,35,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",9000,120,9120,016-908-78080,High,13,9,1,,,,,,
1612,Mahbuba Nawar,Female,Celina,019-163-47030,36,Barisal,"Flat #5, Building #4, Muladi, Barisal",5599,120,5719,019-163-47030,High,8,1,1,,,,,,
1613,Nafisa Khan,Female,Faraz Manan,015-624-04587,26,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9000,120,9120,015-624-04587,Low,3,9,0,,,,,,
1614,Farhana Haque,Female,Amir Adnan,019-554-11007,30,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9550,120,9670,019-554-11007,High,3,10,1,,,,,,
1615,Maria Sabrin,Female,Sapphire,015-878-28693,47,Gazipur,"Plot #4, Sreepur, Gazipur",7180,120,7300,015-878-28693,High,2,3,1,,,,,,
1616,Rabeya Khan,Female,Mushq,017-784-28930,47,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6890,70,6960,017-784-28930,Low,1,4,0,,,,,,
1617,Saima Islam,Female,Sana Safinaz,013-738-14976,26,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",10590,120,10710,013-738-14976,Low,3,6,0,,,,,,
1618,Lamisa Khan,Female,Maria B.,018-144-52694,27,Mymensingh,"Plot #5, Trishal, Mymensingh",7500,120,7620,018-144-52694,High,13,8,1,,,,,,
1619,Rahim Haque,Male,Mushq,016-195-33939,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6890,70,6960,016-195-33939,Low,1,4,0,,,,,,
1620,Sabina Ferdous,Female,Mushq,015-171-12193,44,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,015-171-12193,Low,1,4,0,,,,,,
1621,Sabina Tahsin,Female,Khaadi,019-666-93391,23,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,019-666-93391,Low,1,2,0,,,,,,
1622,Anisha Ali,Female,Sana Safinaz,015-291-72931,45,Barisal,"House #10, Lane #3, Natullabad, Barisal",10590,120,10710,015-291-72931,Low,8,6,0,,,,,,
1623,Labony Sobhan,Female,Faraz Manan,016-433-79591,36,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9000,70,9070,016-433-79591,High,1,9,1,,,,,,
1624,Sharmin Ferdous,Female,Maria B.,015-921-29971,41,Faridpur,"Plot #5, Charbhadrasan, Faridpur",7500,120,7620,015-921-29971,High,19,8,1,,,,,,
1625,Labiba Sultana,Female,Baroque,017-201-79500,28,Faridpur,"Apartment #9, Block #S, Boalmari, Faridpur",7560,120,7680,017-201-79500,Low,19,5,0,,,,,,
1626,Arabi Haque,Female,Baroque,017-168-99080,39,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,017-168-99080,Low,1,5,0,,,,,,
1627,Farhana Biswas,Female,Ethnic,019-823-38994,46,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,019-823-38994,Low,1,7,0,,,,,,
1628,Rabeya Mahi,Female,Maria B.,014-925-64097,48,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7500,70,7570,014-925-64097,Low,1,8,0,,,,,,
1629,Nafi Chowdhury,Male,Celina,018-467-16996,46,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",5599,120,5719,018-467-16996,Low,2,1,0,,,,,,
1630,Lamia Haque,Female,Sapphire,015-924-79576,48,Barisal,"Flat #5, Building #4, Muladi, Barisal",7180,120,7300,015-924-79576,Low,8,3,0,,,,,,
1631,Farinaj Rahman,Female,Sana Safinaz,016-972-82983,41,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",10590,120,10710,016-972-82983,Low,2,6,0,,,,,,
1632,Tahmina Khan,Female,Baroque,016-368-97895,22,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",7560,120,7680,016-368-97895,High,17,5,1,,,,,,
1633,Sharmin Khan,Female,Sapphire,017-906-39996,32,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7180,70,7250,017-906-39996,Low,1,3,0,,,,,,
1634,Ilma Chowdhury,Female,Khaadi,013-710-19768,39,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,013-710-19768,Low,1,2,0,,,,,,
1635,Farinaj Khan,Female,Maria B.,018-600-79283,49,Dinajpur,"Plot #9, Phulbari, Dinajpur",7500,120,7620,018-600-79283,Low,18,8,0,,,,,,
1636,Nusrat Sabrin,Female,Ethnic,017-395-99051,38,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6500,70,6570,017-395-99051,Low,1,7,0,,,,,,
1637,Ilma Khan,Female,Faraz Manan,013-732-10744,36,Khulna,"House #11, Road #9, Tank Pukur Road, Khulna",9000,120,9120,013-732-10744,Low,6,9,0,,,,,,
1638,Saima Tahsin,Female,Amir Adnan,018-483-70471,27,Bogura,"Plot #7, Sherpur, Bogura",9550,120,9670,018-483-70471,High,17,10,1,,,,,,
1639,Tashfia Tasnim,Female,Maria B.,019-475-50283,23,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7500,70,7570,019-475-50283,High,1,8,1,,,,,,
1640,Sharmin Fairooz,Female,Sana Safinaz,019-935-70866,30,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",10590,120,10710,019-935-70866,Low,3,6,0,,,,,,
1641,Fabliha Rahman,Female,Maria B.,019-180-30646,40,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7500,120,7620,019-180-30646,High,3,8,1,,,,,,
1642,Sharmin Karim,Female,Khaadi,019-536-94022,30,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,019-536-94022,Low,1,2,0,,,,,,
1643,Farinaj Tasneem,Female,Maria B.,013-362-71009,23,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",7500,120,7620,013-362-71009,Low,13,8,0,,,,,,
1644,Farinaj Fairooz,Female,Baroque,016-537-17071,38,Mymensingh,"House #18, Road #9, Muktagacha, Mymensingh",7560,120,7680,016-537-17071,Low,13,5,0,,,,,,
1645,Jannatul Hossain,Female,Ethnic,019-250-17104,29,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",6500,120,6620,019-250-17104,Low,2,7,0,,,,,,
1646,Lamisa Rahman,Female,Baroque,013-160-37350,37,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7560,70,7630,013-160-37350,Low,1,5,0,,,,,,
1647,Tahmina Akhtar,Female,Sana Safinaz,018-891-45014,35,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",10590,120,10710,018-891-45014,Low,7,6,0,,,,,,
1648,Tamanna Jahan,Female,Celina,019-366-28601,31,Faridpur,"House #10, Lane #7, Faridpur Sadar, Faridpur",5599,120,5719,019-366-28601,High,19,1,1,,,,,,
1649,Tahmina Biswas,Female,Sapphire,018-345-71902,48,Rajshahi,"Flat #6, Building #10, Shiroil, Rajshahi",7180,120,7300,018-345-71902,Low,7,3,0,,,,,,
1650,Tahmina Nur,Female,Khaadi,016-319-40099,37,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,016-319-40099,Low,1,2,0,,,,,,
1651,Rabbi Hassan,Male,Amir Adnan,015-765-76004,32,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9550,120,9670,015-765-76004,Low,3,10,0,,,,,,
1652,Labiba Ferdous,Female,Maria B.,018-159-42016,44,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,018-159-42016,High,3,8,1,,,,,,
1653,Sharmin Biswas,Female,Mushq,016-195-33939,25,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",6890,120,7010,016-195-33939,Low,3,4,0,,,,,,
1654,Abdullah Hossain,Male,Sana Safinaz,015-171-12193,23,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",10590,120,10710,015-171-12193,Low,18,6,0,,,,,,
1655,Tamanna Tabassum,Female,Maria B.,019-666-93391,43,Dinajpur,"Plot #9, Phulbari, Dinajpur",7500,120,7620,019-666-93391,High,18,8,1,,,,,,
1656,Alishba Sultana,Female,Maria B.,015-291-72931,23,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7500,120,7620,015-291-72931,Low,3,8,0,,,,,,
1657,Lamisa Das,Female,Khaadi,016-433-79591,48,Dinajpur,"House #16, Road #6, Khansama, Dinajpur",5990,120,6110,016-433-79591,Low,18,2,0,,,,,,
1658,Himeka Islam,Female,Mushq,015-921-29971,43,Mymensingh,"House #10, Lane #6, Mymensingh Sadar, Mymensingh",6890,120,7010,015-921-29971,Low,13,4,0,,,,,,
1659,Lamisa Ahmed,Female,Maria B.,017-201-79500,31,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7500,70,7570,017-201-79500,Low,1,8,0,,,,,,
