Order ID,Customer Name,Gender,Product Details (Brand),Age,City,Address,Product Price (Taka),Delivery Charge(Taka),Total Bill (Taka),Phone Number,Customer Value
1273,Sujana Tahsin,Female,Sapphire,30,Kushtia,"House #7, Lane #11, Kushtia Sadar, Kushtia",7180,120,7300,019-462-21503,Low
1274,Raisa Mahi,Female,Baroque,50,Kushtia,"Apartment #10, Block #P, Mirpur, Kushtia",7560,120,7680,016-111-30073,Low
1275,Urmi Tabassum,Female,Khaadi,39,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,019-741-59097,Low
1276,Sumaiya Khan,Female,Sana Safinaz,29,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,018-956-75021,Low
1277,Sabina Fairooz,Female,Baroque,34,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",7560,120,7680,013-817-46800,High
1278,Maria Fairooz,Female,Faraz Manan,37,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",9000,120,9120,013-800-29076,Low
1279,Nafis Chowdhury,Male,Sana Safinaz,34,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",10590,120,10710,017-650-83064,High
1280,Tahmina Haque,Female,Khaadi,27,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,016-500-58084,High
1281,Ayesha Mahi,Female,Sana Safinaz,35,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",10590,70,10660,019-861-61096,Low
1282,Fabliha Tabassum,Female,Celina,40,Jamalpur,"Plot #8, Islampur, Jamalpur",5599,120,5719,013-973-42044,High
1283,Lamia Tabassum,Female,Amir Adnan,29,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",9550,120,9670,018-771-20495,Low
1284,Nowshin Das,Female,Celina,36,Gazipur,"House #12, Road #2, Gazipur Sadar, Gazipur",5599,120,5719,019-743-99071,High
1285,Farhana Islam,Female,Faraz Manan,48,Barisal,"Flat #5, Building #4, Muladi, Barisal",9000,120,9120,018-505-80024,Low
1286,Lamisa Hossain,Female,Celina,45,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",5599,120,5719,017-613-67081,High
1287,Sabina Haque,Female,Maria B.,23,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7500,70,7570,015-386-40103,Low
1288,Nusrat Rahman,Female,Maria B.,35,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",7500,120,7620,016-120-76738,Low
1289,Abonty Sultana,Female,Baroque,31,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7560,70,7630,017-425-57754,Low
1290,Lamisa Tasnim,Female,Sapphire,34,Narsingdi,"Plot #13, Monohardi, Narsingdi",7180,120,7300,017-167-61274,Low
1291,Faiza Khan,Female,Sapphire,29,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7180,120,7300,013-866-27674,Low
1292,Irina Rahman,Female,Faraz Manan,49,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9000,120,9120,019-652-72843,Low
1293,Nowshin Biswas,Female,Baroque,32,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7560,70,7630,016-476-76782,High
1294,Labiba Sabrin,Female,Celina,48,Gazipur,"Apartment #13, Block #J, Tongi, Gazipur",5599,120,5719,013-633-21625,Low
1295,Farhana Islam,Female,Ethnic,33,Gazipur,"House #8, Lane #10, Joydebpur, Gazipur",6500,120,6620,018-101-16595,Low
1296,Sharmin Das,Female,Sapphire,49,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7180,70,7250,013-222-77473,Low
1297,Ilma Khan,Female,Sana Safinaz,23,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",10590,120,10710,017-183-86432,Low
1298,Farid Sakib,Male,Amir Adnan,33,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",9550,120,9670,013-793-34530,High
1299,Simanto Nain,Male,Sana Safinaz,46,Gazipur,"House #12, Road #2, Gazipur Sadar, Gazipur",10590,120,10710,017-473-77941,High
1300,Farinaj Hossain,Female,Maria B.,36,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7500,120,7620,017-729-66472,High
1301,Nafisa Tasnim,Female,Sana Safinaz,23,Sylhet,"Apartment #15, Block #E, Zindabazar, Sylhet",10590,120,10710,017-892-54308,Low
1302,Wamia Ferdous,Female,Khaadi,43,Rajshahi,"House #4, Lane #7, Motihar, Rajshahi",5990,120,6110,015-357-11854,High
1303,Nazia Rowshan,Female,Baroque,24,Coxs Bazar,"Apartment #8, Block #M, Chakaria, Coxs Bazar",7560,120,7680,018-779-13280,Low
1304,Ayesha Tasnim,Female,Sana Safinaz,47,Jessore,"Plot #8, Manirampur, Jessore",10590,120,10710,018-484-38651,Low
1305,Labiba Rahman,Female,Mushq,40,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",6890,70,6960,017-488-40875,High
1306,Arabi Fairooz,Female,Faraz Manan,50,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9000,70,9070,015-711-34826,Low
1307,Lamisa Rowshan,Female,Mushq,41,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6890,70,6960,017-172-96790,High
1308,Lamisa Islam,Female,Amir Adnan,47,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",9550,120,9670,015-139-51006,Low
1309,Maria Sultana,Female,Sapphire,29,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",7180,120,7300,019-4969-3291,High
1310,Tahmina Mahi,Female,Celina,37,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",5599,120,5719,015-279-94859,Low
1311,Sabina Fairooz,Female,Baroque,40,Mymensingh,"Apartment #9, Block #L, Bhaluka, Mymensingh",7560,120,7680,019-481-97975,Low
1312,Raisa Karim,Female,Baroque,25,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7560,70,7630,018-605-78373,Low
1313,Raisa Sobhan,Female,Sana Safinaz,35,Barisal,"House #10, Lane #3, Natullabad, Barisal",10590,120,10710,016-397-28070,Low
1314,Nusrat Rowshan,Female,Faraz Manan,26,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",9000,120,9120,015-444-49042,High
1315,Nusrat Sabah,Female,Baroque,30,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7560,70,7630,017-144-38043,High
1316,Nusrat Noor,Female,Maria B.,23,Mymensingh,"House #10, Lane #6, Mymensingh Sadar, Mymensingh",7500,120,7620,015-969-61003,Low
1317,Tashpia Ahmed,Female,Baroque,35,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",7560,120,7680,015-827-35906,Low
1318,Farib Murtaza,Male,Khaadi,36,Coxs Bazar,"Plot #14, Ukhia, Coxs Bazar",5990,120,6110,015-683-73270,Low
1319,Irina Ahmed,Female,Sapphire,39,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",7180,120,7300,018-138-73408,Low
1320,Sujana Sobhan,Female,Ethnic,44,Tangail,"Flat #3, Building #14, Kalihati, Tangail",6500,120,6620,013-339-90069,Low
1321,Anisha Sobhan,Female,Baroque,27,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",7560,120,7680,016-669-28501,Low
1322,Ayesha Das,Female,Ethnic,33,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6500,70,6570,016-567-26880,Low
1323,Sharmin Islam,Female,Faraz Manan,39,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",9000,120,9120,017-584-50821,Low
1324,Labony Nur,Female,Sana Safinaz,39,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",10590,70,10660,019-661-30806,High
1325,Rohhan Zaman,Male,Celina,44,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5599,70,5669,018-601-23890,High
1326,Farhana Tahsin,Female,Sapphire,31,Faridpur,"House #10, Lane #7, Faridpur Sadar, Faridpur",7180,120,7300,018-600-16850,Low
1327,Arabi Sobhan,Female,Amir Adnan,32,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9550,70,9620,018-597-56856,Low
1328,Farib Zaman,Male,Maria B.,28,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,018-663-11824,High
1329,Tahmina Rahman,Female,Sana Safinaz,34,Mymensingh,"Apartment #9, Block #L, Bhaluka, Mymensingh",10590,120,10710,018-371-10425,Low
1330,Nazia Jahan,Female,Khaadi,50,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5990,70,6060,013-479-14026,High
1331,Maria Chowdhury,Female,Celina,44,Rangpur,"Plot #8, Bogra Road, Rangpur",5599,120,5719,019-720-50029,Low
1332,Rabbi Uddin,Male,Faraz Manan,24,Bogura,"Flat #13, Building #12, Kahalu, Bogura",9000,120,9120,017-918-66072,Low
1333,Rahim Chowdhury,Male,Baroque,50,Faridpur,"Plot #5, Charbhadrasan, Faridpur",7560,120,7680,019-164-27009,High
1334,Tashfia Ferdous,Female,Sana Safinaz,43,Dinajpur,"Apartment #5, Block #R, Birganj, Dinajpur",10590,120,10710,018-657-65037,Low
1335,Sabina Ahmed,Female,Sapphire,35,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7180,120,7300,017-259-27340,High
1336,Fazle Islam,Male,Ethnic,39,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",6500,120,6620,018-801-83936,Low
1337,Ali Hasan,Male,Khaadi,27,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5990,120,6110,018-110-59970,Low
1338,Fahim Hossain,Male,Maria B.,40,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7500,70,7570,017-382-58904,Low
1339,Mashir Alam,Male,Faraz Manan,50,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,018-570-46802,Low
1340,Miniba Karim,Female,Celina,37,Jamalpur,"Plot #8, Islampur, Jamalpur",5599,120,5719,013-142-91407,High
1341,Labony Khan,Female,Sapphire,32,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",7180,120,7300,017-435-67407,Low
1342,Faiza Khan,Female,Maria B.,48,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7500,70,7570,015-166-31975,Low
1343,Lamisa Nawar,Female,Faraz Manan,24,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,016-859-17405,Low
1344,Farhana Hossain,Female,Faraz Manan,40,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9000,120,9120,019-876-51041,High
1345,Lamia Khan,Female,Celina,33,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5599,70,5669,015-277-55207,High
1346,Sumaiya Islam,Female,Mushq,44,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",6890,120,7010,019-835-87508,Low
1347,Nazia Islam,Female,Celina,46,Narsingdi,"House #5, Lane #9, Narsingdi Sadar, Narsingdi",5599,120,5719,013-578-23028,Low
1348,Farinaj Rahman,Female,Ethnic,25,Coxs Bazar,"House #3, Lane #7, Coxs Bazar Sadar, Coxs Bazar",6500,120,6620,017-441-25604,Low
1349,Sabina Fairooz,Female,Mushq,29,Barisal,"House #19, Road #11, Natullabad, Barisal",6890,120,7010,016-876-99708,Low
1350,Nusrat Biswas,Female,Celina,24,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5599,70,5669,016-701-10201,Low
1351,Ayesha Khan,Female,Ethnic,26,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6500,120,6620,016-512-98015,Low
1352,Tashfia Haque,Female,Baroque,22,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7560,70,7630,018-104-76009,Low
1353,Irina Biswas,Female,Ethnic,49,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",6500,120,6620,013-363-45601,Low
1354,Rabeya Tahsin,Female,Maria B.,28,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",7500,70,7570,013-783-15207,Low
1355,Sharmin Rowshan,Female,Sapphire,27,Bogura,"House #9, Lane #10, Bogura Sadar, Bogura",7180,120,7300,015-272-76404,Low
1356,Tashfia Fairooz,Female,Faraz Manan,22,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",9000,70,9070,013-552-10019,Low
1357,Raisa Fairooz,Female,Amir Adnan,44,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9550,70,9620,019-665-48019,High
1358,Nusrat Tahsin,Female,Faraz Manan,49,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",9000,70,9070,016-287-82309,High
1359,iqdidar Zaman,Male,Sana Safinaz,24,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",10590,120,10710,017-709-33092,High
1360,Ratul Haque,Male,Baroque,43,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",7560,120,7680,017-289-70091,High
1361,Nowshin Ferdous,Female,Baroque,23,Bogura,"Flat #13, Building #12, Kahalu, Bogura",7560,120,7680,019-579-11409,Low
1362,Raisa Biswas,Female,Sana Safinaz,42,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",10590,120,10710,017-139-38040,Low
1363,Arabi Islam,Female,Baroque,36,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7560,70,7630,013-987-68006,High
1364,Mahbuba Sobhan,Female,Celina,46,Tangail,"Plot #7, Mirzapur, Tangail",5599,120,5719,017-814-82503,Low
1365,Saima Nur,Female,Celina,30,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",5599,70,5669,015-335-90605,Low
1366,Aminul Hasan,Male,Maria B.,34,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",7500,120,7620,013-447-62707,Low
1367,Mahir Hossain,Male,Mushq,41,Rajshahi,"House #17, Road #12, Boalia, Rajshahi",6890,120,7010,019-192-43980,Low
1368,Anisha Ali,Female,Ethnic,49,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",6500,120,6620,018-516-71506,Low
1369,Miniba Ferdous,Female,Amir Adnan,25,Faridpur,"House #19, Road #3, Sadarpur, Faridpur",9550,120,9670,015-679-74508,Low
1370,Ayesha Khan,Female,Khaadi,36,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,016-742-35084,High
1371,Sharmin Tasnim,Female,Sana Safinaz,24,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",10590,120,10710,018-738-69002,Low
1372,Shahid Zaman,Male,Celina,41,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",5599,120,5719,015-351-10150,High
1373,Saima Akhtar,Female,Faraz Manan,22,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9000,120,9120,018-875-32600,Low
1374,Farib Shakil,Male,Maria B.,25,Jamalpur,"House #15, Road #5, Dewanganj, Jamalpur",7500,120,7620,018-165-29600,High
1375,Nazia Ali,Female,Baroque,22,Jamalpur,"Apartment #7, Block #T, Melandaha, Jamalpur",7560,120,7680,019-454-70403,Low
1376,Urmi Islam,Female,Celina,33,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5599,70,5669,018-876-82907,Low
1377,Raisa Ali,Female,Celina,41,Narsingdi,"Apartment #12, Block #O, Belabo, Narsingdi",5599,120,5719,013-781-81409,Low
1378,Rabeya Noor,Female,Ethnic,40,Comilla,"Plot #12, Brahmanpara, Comilla",6500,120,6620,016-647-20106,Low
1379,Saima Islam,Female,Sapphire,45,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",7180,120,7300,013-580-10669,Low
1380,Sharmin Haque,Female,Baroque,23,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7560,120,7680,018-515-62260,Low
1381,Nowshin Tasnim,Female,Ethnic,34,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",6500,120,6620,019-643-68206,Low
1382,Ayesha Ali,Female,Sana Safinaz,32,Comilla,"Flat #9, Building #15, Laksam, Comilla",10590,120,10710,019-757-49110,Low
1383,Nazia Jahan,Female,Celina,49,Narayanganj,"Plot #9, Rupganj, Narayanganj",5599,120,5719,019-442-31509,High
1384,Nusrat Hossain,Female,Maria B.,34,Dinajpur,"Flat #3, Building #14, Chirirbandar, Dinajpur",7500,120,7620,019-873-99704,Low
1385,Sujana Ferdous,Female,Ethnic,28,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,016-220-81902,Low
1386,Fabliha Ahmed,Female,Khaadi,37,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",5990,120,6110,013-587-85508,Low
1387,Sumaiya Rahman,Female,Celina,40,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5599,70,5669,017-799-71570,Low
1388,Labiba Akhtar,Female,Mushq,45,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6890,70,6960,016-267-77070,Low
1389,Nowshin Jahan,Female,Baroque,43,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",7560,70,7630,013-857-86021,Low
1390,Tashfia Ferdous,Female,Faraz Manan,32,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",9000,120,9120,019-436-78360,Low
1391,Sharmin Ahmed,Female,Khaadi,45,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",5990,70,6060,016-305-44002,High
1392,Ahmed Barua,Male,Amir Adnan,22,Mymensingh,"Plot #5, Trishal, Mymensingh",9550,120,9670,017-187-88200,Low
1393,Sharmin Ahmed,Female,Baroque,38,Sylhet,"House #2, Lane #8, Amberkhana, Sylhet",7560,120,7680,016-203-29204,High
1394,Nafis Chowdhury,Male,Sana Safinaz,49,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",10590,120,10710,018-126-42006,Low
1395,Farhan Hasan,Male,Ethnic,39,Jessore,"House #15, Road #3, Bagherpara, Jessore",6500,120,6620,018-736-73706,High
1396,Nusrat Sultana,Female,Maria B.,29,Gazipur,"Plot #4, Sreepur, Gazipur",7500,120,7620,013-703-17809,Low
1397,Sujana Khan,Female,Khaadi,31,Bogura,"Apartment #6, Block #Q, Shibganj, Bogura",5990,120,6110,019-836-81072,Low
1398,Urmi Sabrin,Female,Ethnic,33,Coxs Bazar,"Flat #11, Building #15, Teknaf, Coxs Bazar",6500,120,6620,018-920-75024,Low
1399,Nafisa Ahmed,Female,Baroque,28,Rangpur,"House #16, Road #10, Kaunia, Rangpur",7560,120,7680,015-947-45040,Low
1400,Nazia Khan,Female,Maria B.,46,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7500,70,7570,015-555-84076,Low
1401,Shafin Shah,Male,Khaadi,50,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",5990,120,6110,015-708-85600,Low
1402,Nazia Karim,Female,Khaadi,36,Narsingdi,"House #19, Road #4, Shibpur, Narsingdi",5990,120,6110,016-981-85017,Low
1403,Karim Shah,Male,Sapphire,35,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7180,120,7300,019-424-82036,Low
1404,Nusrat Sabrin,Female,Faraz Manan,46,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",9000,70,9070,019-780-94300,Low
1405,Ilma Biswas,Female,Mushq,34,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",6890,120,7010,017-111-83092,High
1406,Faiza Noor,Female,Celina,37,Narayanganj,"House #14, Road #7, Araihazar, Narayanganj",5599,120,5719,019-415-59404,Low
1407,Tashfia Chowdhury,Female,Sapphire,36,Mymensingh,"Plot #5, Trishal, Mymensingh",7180,120,7300,013-153-49083,Low
1408,Saima Ali,Female,Maria B.,41,Jessore,"House #4, Lane #12, Jessore Sadar, Jessore",7500,120,7620,016-180-24303,Low
1409,Saima Khan,Female,Khaadi,26,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,018-446-45907,Low
1410,Maria Rahman,Female,Baroque,39,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7560,70,7630,013-302-52014,Low
1411,Ayesha Haque,Female,Amir Adnan,22,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",9550,120,9670,018-710-63009,Low
1412,Farinaj Sultana,Female,Baroque,32,Comilla,"House #20, Road #8, Chauddagram, Comilla",7560,120,7680,019-332-62035,High
1413,Ayesha Khan,Female,Faraz Manan,28,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9000,70,9070,015-103-39110,Low
1414,Farib Sakib,Male,Khaadi,46,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",5990,70,6060,019-342-17601,High
1415,Wamia Nur,Female,Amir Adnan,38,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9550,70,9620,013-458-66304,Low
1416,Abonty Karim,Female,Sapphire,34,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7180,70,7250,017-306-86508,High
1417,Sharmin Khan,Female,Sapphire,46,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",7180,70,7250,017-134-31509,Low
1418,Sabina Ahmed,Female,Mushq,46,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",6890,70,6960,013-946-38602,Low
1419,Jannatul Ferdous,Female,Sana Safinaz,50,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,015-874-11000,Low
1420,Tamanna Karim,Female,Amir Adnan,50,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",9550,120,9670,018-316-39909,High
1421,Ayesha Sabah,Female,Faraz Manan,35,Barisal,"Apartment #8, Block #A, Kuakata, Barisal",9000,120,9120,013-704-35027,High
1422,Farinaj Sabrin,Female,Maria B.,38,Comilla,"House #6, Lane #6, Kandirpar, Comilla",7500,120,7620,019-433-25140,High
1423,Abdullah Murtaza,Male,Sana Safinaz,40,Rangpur,"House #3, Lane #9, Kotwali, Rangpur",10590,120,10710,013-591-58041,Low
1424,Abonty Sabah,Female,Baroque,45,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",7560,120,7680,016-132-30400,High
1425,Wamia Islam,Female,Sana Safinaz,35,Chittagong,"Plot #3, GEC Circle, GEC, Chittagong",10590,120,10710,019-583-81500,Low
1426,Nazia Islam,Female,Maria B.,29,Chittagong,"House #9, Lane #2, Panchlaish, Chittagong",7500,120,7620,015-780-87702,High
1427,Sujana Ahmed,Female,Mushq,43,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",6890,70,6960,013-172-56100,Low
1428,Anisha Ahmed,Female,Maria B.,39,Chittagong,"Apartment #5B, Block #D, Nasirabad, Chittagong",7500,120,7620,017-812-57021,Low
1429,Rabeya Rowshan,Female,Sapphire,22,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",7180,120,7300,016-389-15041,Low
1430,Tashpia Ferdous,Female,Ethnic,48,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,017-306-33009,Low
1431,Nusrat Khan,Female,Khaadi,27,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,013-117-49709,Low
1432,Maria Tasneem,Female,Maria B.,34,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7500,70,7570,017-222-86608,Low
1433,Lamisa Biswas,Female,Amir Adnan,30,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",9550,120,9670,013-900-80302,Low
1434,Labiba Tahsin,Female,Maria B.,38,Tangail,"House #2, Lane #8, Santosh, Tangail",7500,120,7620,015-368-32038,High
1435,Irina Ahmed,Female,Sana Safinaz,25,Chittagong,"House #21, Road #6, Jamal Khan, Chittagong",10590,120,10710,013-570-24085,Low
1436,Sabina Karim,Female,Faraz Manan,37,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",9000,120,9120,017-866-75094,High
1437,Arabi Sabah,Female,Celina,42,Rajshahi,"Plot #13, Chouhatta, Boalia, Rajshahi",5599,120,5719,015-592-16507,High
1438,Sharmin Noor,Female,Khaadi,25,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",5990,70,6060,015-770-19803,Low
1439,Farhana Rahman,Female,Sana Safinaz,32,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",10590,120,10710,016-820-42047,Low
1440,Maria Karim,Female,Ethnic,43,Jessore,"Flat #1, Building #10, Abhaynagar, Jessore",6500,120,6620,017-367-61999,High
1441,Tahmina Haque,Female,Amir Adnan,46,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",9550,70,9620,018-670-61408,Low
1442,Anisha Karim,Female,Khaadi,27,Mymensingh,"Plot #5, Trishal, Mymensingh",5990,120,6110,018-953-78097,High
1443,Mahbuba Sabah,Female,Mushq,43,Mymensingh,"Flat #4, Building #13, Gafargaon, Mymensingh",6890,120,7010,018-300-42105,Low
1444,Irina Sabrin,Female,Sana Safinaz,24,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",10590,70,10660,015-418-32201,Low
1445,Nowshin Islam,Female,Ethnic,37,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",6500,70,6570,019-613-59604,High
1446,Nusrat Sabah,Female,Ethnic,39,Dhaka,"Flat #3A, Building #9, Dhanmondi, Dhaka",6500,70,6570,017-233-87809,Low
1447,Anisha Hossain,Female,Baroque,49,Dhaka,"House #7, Road #1, Gulshan 1, Dhaka",7560,70,7630,018-412-87003,Low
1448,Raisa Khan,Female,Maria B.,36,Dhaka,"House #15, Lane #4, Mirpur, Dhaka",7500,70,7570,016-736-13510,Low
1449,Farinaj Noor,Female,Amir Adnan,37,Khulna,"Apartment #6, Block #F, Khalishpur, Khulna",9550,120,9670,019-858-63309,Low
1450,Miniba Sultana,Female,Amir Adnan,42,Dhaka,"Plot #5, Sector #6, Uttara, Dhaka",9550,70,9620,017-795-74504,High
1451,Lamisa Sabrin,Female,Khaadi,49,Dhaka,"Apartment #12, Block #C, Banani, Dhaka",5990,70,6060,018-268-19730,High
1452,Nusrat Mahi,Female,Baroque,43,Rangpur,"Flat #1, Building #13, Rangpur Sadar, Rangpur",7560,120,7680,016-531-59049,Low
1453,Maria Sabah,Female,Faraz Manan,23,Jamalpur,"House #4, Lane #12, Jamalpur Sadar, Jamalpur",9000,120,9120,019-850-30656,Low
1454,Faiza Das,Female,Mushq,35,Chittagong,"Flat #8, Building #7, Agrabad, Chittagong",6890,120,7010,013-831-50201,High
1455,Alishba Chowdhury,Female,Faraz Manan,23,Faridpur,"Flat #2, Building #13, Nagarkanda, Faridpur",9000,120,9120,015-231-48106,Low
